Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
90000,0.0,0.0,12.0,7.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,2.5,4.0,15.0,7.5,9.5,6.5,0.0,0.5,0.5,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
110000,5.666666666666667,6.666666666666667,14.333333333333334,9.333333333333334,9.666666666666666,7.666666666666667,4.0,0.6666666666666666,1.6666666666666667,2.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
120000,6.75,8.5,13.75,9.75,10.5,8.0,6.0,0.5,2.25,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
130000,5.4,9.4,14.2,9.4,10.6,8.0,7.4,0.4,2.2,2.6,0.0,0.6,0.2,0.0,0.0,0.0,0.0
140000,4.666666666666667,7.833333333333333,13.666666666666666,8.5,10.166666666666666,8.0,8.166666666666666,0.8333333333333334,2.1666666666666665,2.5,0.0,1.1666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0
150000,4.833333333333333,8.333333333333334,11.833333333333334,7.333333333333333,9.333333333333334,8.0,9.0,1.5,3.0,2.0,0.0,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0
160000,5.166666666666667,7.0,8.833333333333334,6.0,7.333333333333333,6.166666666666667,9.0,1.5,3.0,2.6666666666666665,0.0,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.5
170000,5.333333333333333,5.333333333333333,7.0,4.166666666666667,5.833333333333333,4.5,7.0,1.3333333333333333,2.3333333333333335,2.5,0.0,1.6666666666666667,0.0,0.3333333333333333,1.8333333333333333,1.1666666666666667,0.8333333333333334
180000,6.0,5.333333333333333,6.666666666666667,4.833333333333333,5.333333333333333,3.0,5.0,1.3333333333333333,1.8333333333333333,2.3333333333333335,0.0,1.6666666666666667,0.0,0.3333333333333333,1.8333333333333333,1.1666666666666667,0.8333333333333334
190000,7.833333333333333,5.833333333333333,7.0,4.666666666666667,6.166666666666667,3.1666666666666665,2.8333333333333335,1.3333333333333333,2.0,1.6666666666666667,0.0,1.1666666666666667,0.0,0.3333333333333333,1.8333333333333333,1.1666666666666667,0.8333333333333334
200000,9.333333333333334,8.0,7.5,6.666666666666667,6.5,3.8333333333333335,2.5,1.1666666666666667,2.1666666666666665,1.6666666666666667,0.0,0.5,0.0,0.3333333333333333,1.8333333333333333,1.1666666666666667,0.8333333333333334
210000,10.666666666666666,9.166666666666666,9.166666666666666,8.833333333333334,8.5,4.5,3.5,0.5,2.0,1.5,0.0,0.0,0.0,0.16666666666666666,1.1666666666666667,1.1666666666666667,0.8333333333333334
220000,9.5,10.666666666666666,10.833333333333334,10.5,10.833333333333334,6.333333333333333,5.5,0.5,1.8333333333333333,2.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333
230000,7.333333333333333,10.5,11.5,10.833333333333334,12.333333333333334,8.166666666666666,7.166666666666667,0.6666666666666666,2.1666666666666665,2.3333333333333335,0.0,1.1666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0
240000,5.166666666666667,8.333333333333334,9.833333333333334,8.333333333333334,10.666666666666666,8.833333333333334,7.833333333333333,1.0,2.5,2.3333333333333335,0.0,2.8333333333333335,0.0,0.0,1.0,0.16666666666666666,0.0
250000,4.833333333333333,5.666666666666667,6.833333333333333,7.166666666666667,8.333333333333334,7.333333333333333,7.833333333333333,1.5,2.0,2.5,0.0,3.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.3333333333333333
260000,4.833333333333333,4.666666666666667,4.833333333333333,5.333333333333333,7.0,5.333333333333333,6.166666666666667,2.1666666666666665,1.5,2.5,0.0,3.0,0.0,0.0,1.6666666666666667,1.0,0.8333333333333334
270000,5.166666666666667,5.166666666666667,5.0,3.8333333333333335,6.166666666666667,4.5,4.333333333333333,2.6666666666666665,0.8333333333333334,2.6666666666666665,0.0,3.0,0.0,0.0,1.5,1.0,1.0
280000,6.5,5.833333333333333,5.5,3.8333333333333335,4.666666666666667,4.333333333333333,2.3333333333333335,2.5,1.0,1.6666666666666667,0.0,2.5,0.0,0.0,1.5,1.0,1.0
