Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
10000,0.2295737110016452,0.4133333333333329,0.555420268552368,0.08509358255354653,0.12000000000000001,0.709113187946221,0.13251299902714397,0.333333333333333,0.39753899708143237,0.0,0.0,0.0,0.022931103251507965,0.20999999999999985,0.10919572976908562,0.0,0.1666666666666666,0.0,0.06375461592889209,0.1666666666666666,0.3825276955733527,0.06192611619924408,0.20666666666666653,0.299642497738278,0.0,0.1666666666666666,0.0,0.032100741965380965,0.11333333333333334,0.2832418408710085,0.0,0.0,0.0,0.0,0.49999999999999933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059376901361714314,0.21333333333333318,0.27832922513303604,0.012708183072503125,0.03666666666666667,0.34658681106826705
20000,0.24250872956017314,0.40999999999999953,0.5914847062443254,0.30617200649322873,0.42666666666666614,0.7175906402185057,0.0806911301984241,0.24666666666666645,0.327126203507125,0.09412831190816796,0.12000000000000001,0.784402599234733,0.08228954125609453,0.18333333333333324,0.4488520432150613,0.009081635722626874,0.1666666666666666,0.05448981433576127,0.022857327732936358,0.1666666666666666,0.1371439663976182,0.06681621397467294,0.14999999999999997,0.4454414264978197,0.010884836187783836,0.07666666666666666,0.14197612418848482,0.09565668069225468,0.3266666666666663,0.2928265735477187,0.0,0.0,0.0,0.04553031494756207,0.6300000000000001,0.07227034118660645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.1756730124000682,0.3866666666666662,0.4543267562070734,0.25691536137939264,0.33333333333333304,0.7707460841381786,0.2454890164566964,0.5199999999999995,0.47209426241672436,0.0,0.0,0.0,0.042317493770103395,0.07333333333333333,0.5770567332286827,0.12812179257825052,0.19333333333333322,0.6626989271288823,0.06537819528846862,0.303333333333333,0.2155325119400067,0.0358046688162661,0.11000000000000001,0.3254969892387827,0.0,0.0,0.0,0.1074094954900707,0.333333333333333,0.32222848647021246,0.0,0.0,0.0,0.002902817397648518,0.6666666666666671,0.004354226096472774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019335554235685892,0.05666666666666667,0.3412156629826922,0.0,0.0,0.0
40000,0.3138197870147228,0.6966666666666672,0.45045902442304675,0.16439162462879559,0.20666666666666653,0.7954433449780437,0.23162060087109762,0.4333333333333328,0.5345090789333029,0.23811405051623058,0.2766666666666664,0.8606531946369789,0.043273213097302116,0.05333333333333334,0.8113727455744146,0.04372377910944909,0.05,0.8744755821889818,0.1593614439497251,0.36666666666666625,0.4346221198628871,0.06593665562724303,0.15999999999999995,0.41210409767026907,0.0,0.0,0.0,0.05315361316326206,0.3199999999999997,0.16610504113519411,0.0,0.0,0.0,0.03798553243545261,0.7500000000000009,0.05064737658060341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00986217636802936,0.02,0.49310881840146803,0.0,0.0,0.0
50000,0.12790442780716169,0.486666666666666,0.2628173174119764,0.22719856799043336,0.29333333333333306,0.7745405726946599,0.16036143353343213,0.3199999999999997,0.5011294797919759,0.15097122337204263,0.19333333333333322,0.7808856381312554,0.2382425482167082,0.3166666666666663,0.7523448891053952,0.09035186054832689,0.1,0.9035186054832689,0.0666488105639857,0.11333333333333334,0.588077740270462,0.03407149463670855,0.1,0.34071494636708544,0.0,0.0,0.0,0.0006246484970838294,0.333333333333333,0.0018739454912514901,0.0,0.0,0.0,0.043100203735423684,0.8333333333333348,0.05172024448250833,0.0,0.0,0.0,0.0,0.0,0.0,0.05356445602413617,0.16333333333333327,0.3279456491273644,0.0,0.0,0.0,0.0,0.0,0.0
60000,0.011976265547707176,0.4599999999999994,0.026035359886319984,0.08626203509787911,0.14999999999999997,0.5750802339858608,0.16241404746347707,0.22333333333333316,0.727227078194674,0.04473063526664656,0.1,0.44730635266646557,0.12849760695758863,0.1433333333333333,0.8964949322622464,0.24961229577219596,0.2999999999999997,0.8320409859073207,0.040248011270585006,0.05666666666666667,0.7102590224220883,0.13137636195355107,0.29333333333333306,0.44787396120528816,0.06255588665617075,0.15666666666666662,0.3992928935500262,0.03734073721803421,0.333333333333333,0.11202221165410274,0.0,0.0,0.0,0.12098560287323079,0.5966666666666667,0.20276916682664378,0.0,0.0,0.0,0.0,0.0,0.0,0.05927701386424082,0.1666666666666666,0.35566208318544507,0.0,0.0,0.0,0.0,0.0,0.0
70000,0.010000302180709525,0.4599999999999994,0.02173978734936856,0.039609565324074975,0.23666666666666647,0.1673643605242606,0.020533956350091403,0.030000000000000002,0.6844652116697134,0.09564889181443019,0.2633333333333331,0.36322363980163397,0.0,0.0,0.0,0.1481928970429768,0.1533333333333333,0.9664754154976751,0.1990416798090267,0.2833333333333331,0.7025000463848007,0.10792969916252042,0.26666666666666644,0.4047363718594519,0.04789279658870249,0.1533333333333333,0.31234432557849456,0.01692690006819537,0.15666666666666662,0.10804404298848112,0.0,0.0,0.0,0.05808881726395623,0.22333333333333316,0.26009918177890873,0.0,0.0,0.0,0.0,0.0,0.0,0.01618650799838956,0.1533333333333333,0.10556418259819282,0.0,0.0,0.0,0.01390109529025059,0.03666666666666667,0.3791207806431979
80000,0.19772947342010547,0.873333333333335,0.22640779399248676,0.039845002246169416,0.333333333333333,0.11953500673850838,0.0,0.0,0.0,0.013606478683695154,0.333333333333333,0.040819436051085504,0.00516889945715418,0.023333333333333334,0.22152426244946485,0.0,0.0,0.0,0.13126413705412884,0.22999999999999982,0.570713639365778,0.08421862606970831,0.24999999999999978,0.33687450427883353,0.03510584438723262,0.1666666666666666,0.2106350663233958,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.032883734897616236,0.12666666666666665,0.2596084334022335,0.004836047542326154,0.02,0.2418023771163077,0.0,0.0,0.0,0.05475104607501255,0.18666666666666656,0.2933091754018531,0.009892555064833298,0.02666666666666667,0.3709708149312486,0.0017205204341825804,0.006666666666666667,0.25807806512738707
90000,0.47735707932154336,1.3333333333333324,0.3580178094911578,0.32184988706403006,0.5966666666666666,0.5394132185430672,0.09369614677709762,0.2633333333333331,0.35580815231809254,0.0,0.333333333333333,0.0,0.02295982496461147,0.1666666666666666,0.13775894978766887,0.011127495017485304,0.09333333333333334,0.11922316090162825,0.005930970997412771,0.1666666666666666,0.03558582598447664,0.04447712747199477,0.18333333333333324,0.24260251348360795,0.0,0.1666666666666666,0.0,0.03191866304179775,0.23666666666666647,0.1348675903174554,0.026308579914467955,0.06666666666666667,0.39462869871701933,0.05319560334565958,0.1666666666666666,0.3191736200739576,0.021403409753286695,0.08,0.2675426219160837,0.0,0.0,0.0,0.10081130567445808,0.1666666666666666,0.6048678340467487,0.02826715046130956,0.09666666666666666,0.29241879787561614,0.08065490399782649,0.24333333333333312,0.33145850958010914
100000,0.3707533197204529,0.6900000000000005,0.537323651768772,0.6132741667357352,0.9733333333333356,0.6300761987010963,0.31154809615423007,0.6933333333333339,0.44934821560706223,0.02994419204246633,0.3166666666666663,0.09456060644989378,0.028546659744921016,0.1333333333333333,0.21409994808690766,0.08834362669565338,0.1666666666666666,0.5300617601739205,0.0,0.1666666666666666,0.0,0.07492185271797895,0.44999999999999946,0.16649300603995343,0.0,0.1666666666666666,0.0,0.09490006451935079,0.333333333333333,0.28470019355805265,0.06086382179292976,0.16999999999999993,0.3580224811348811,0.006431583435913231,0.10666666666666667,0.06029609471168654,0.0,0.0,0.0,0.0,0.0,0.0,0.016252104435492687,0.1666666666666666,0.09751262661295616,0.0,0.0,0.0,0.010364359560391175,0.030000000000000002,0.3454786520130391
