Time,E1_D,E1_T,E1_V,E2_D,E2_T,E2_V,E3_D,E3_T,E3_V,E4_D,E4_T,E4_V,E5_D,E5_T,E5_V,E6_D,E6_T,E6_V,E7_D,E7_T,E7_V,off_R1_D,off_R1_T,off_R1_V,off_R2_D,off_R2_T,off_R2_V,off_R3_D,off_R3_T,off_R3_V,off_R4_D,off_R4_T,off_R4_V,on_R1_D,on_R1_T,on_R1_V,on_R2_D,on_R2_T,on_R2_V,on_R3_D,on_R3_T,on_R3_V,on_R4_D,on_R4_T,on_R4_V,on_R5_D,on_R5_T,on_R5_V,on_R6_D,on_R6_T,on_R6_V
10000,0.0,0.18666666666666656,0.0,0.0,0.10666666666666667,0.0,0.016890751589979526,0.13666666666666666,0.12359086529253313,0.2037923877188103,0.3133333333333331,0.650401237400459,0.230082987679752,0.323333333333333,0.7115968691126359,0.13950433149755423,0.15999999999999995,0.8719020718597142,0.17011593408425305,0.3733333333333329,0.4556676805828212,0.004726039090012388,0.09666666666666668,0.04889005955185228,0.033255525443383685,0.6666666666666671,0.0498832881650755,0.07328705507434993,0.1666666666666666,0.43972233044609976,0.0,0.0,0.0,0.04398397128350398,0.303333333333333,0.14500210313243087,0.0,0.0,0.0,0,0.0,0,0.0006247654714194736,0.333333333333333,0.0018742964142584226,0.0,0.0,0.0,0.0,0.0,0.0
20000,0.05311657896525069,0.4033333333333328,0.13169399743450602,0.0,0.15999999999999995,0.0,0.0,0.15999999999999995,0.0,0.007872786871191487,0.15999999999999995,0.04920491794494681,0.13348823520671355,0.1899999999999999,0.7025696589827033,0.2687235864024104,0.2899999999999997,0.9266330565600368,0.12141724383727064,0.25666666666666643,0.47305419676858734,0.05813780473286098,0.3733333333333329,0.15572626267730638,0.003553320660774837,0.6400000000000002,0.005552063532460681,0.025172877191198637,0.15999999999999995,0.15733048244499154,0.006255465271307291,0.030000000000000002,0.20851550904357635,0.10461572360091706,0.5266666666666662,0.19863744987515916,0.0,0.0,0.0,0,0.0,0,0.014938595405569265,0.3199999999999997,0.046683110642404,0.0,0.0,0.0,0.0,0.0,0.0
30000,0.06437813334492107,0.49999999999999933,0.1287562666898423,0.00782727413640143,0.1666666666666666,0.046963644818408604,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0524735266036109,0.1666666666666666,0.3148411596216655,0.16341954835113143,0.2599999999999998,0.628536724427429,0.17033744731084763,0.4066666666666662,0.41886257535454385,0.007384939793228733,0.333333333333333,0.022154819379686223,0.049380223072501846,0.6633333333333338,0.07444254734548011,0.0033016353942475984,0.1666666666666666,0.019809812365485596,0.04309170711107868,0.1666666666666666,0.2585502426664722,0.04219091919462231,0.49999999999999933,0.08438183838924473,0.0,0.0,0.0,0,0.0,0,0.04064320295047696,0.1666666666666666,0.24385921770286184,0.021286051355754267,0.07333333333333333,0.29026433666937634,0.0,0.0,0.0
40000,0.054837096728525665,0.28999999999999976,0.18909343699491624,0.13546587450593803,0.24999999999999978,0.5418634980237526,0.04366830118403102,0.2766666666666664,0.157837233195293,0.0027768619279552676,0.15999999999999995,0.01735538704972043,0.035314553638382574,0.3199999999999997,0.11035798011994566,0.02814889047239722,0.15999999999999995,0.1759305654524827,0.03161306288238862,0.47999999999999937,0.06586054767164304,0.028194145417574264,0.3199999999999997,0.08810670442991966,0.023581202929801724,0.46666666666666606,0.05053114913528947,0.10185034515464796,0.313333333333333,0.3250542930467491,0.026234639047312196,0.06666666666666667,0.39351958570968293,0.025599657333417784,0.47999999999999937,0.053332619444620456,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.03999128937480266,0.10666666666666667,0.37491833788877493,0.021469979194548353,0.060000000000000005,0.35783298657580587
50000,0.19150909378771666,0.4766666666666661,0.4017673296245809,0.21015817702471543,0.27999999999999975,0.7505649179454129,0.09946948366539014,0.38666666666666627,0.25724866465187135,0.01331602171959491,0.11666666666666667,0.11413732902509924,0.05647999707150028,0.38333333333333286,0.1473391227952183,0.0,0.1666666666666666,0.0,0.0,0.49999999999999933,0.0,0.05942067373632592,0.34999999999999964,0.16977335353235992,0.0005029387527853311,0.17333333333333326,0.002901569727607681,0.1264023686281072,0.333333333333333,0.379207105884322,0.016208646679959714,0.06333333333333334,0.2559260002098902,0.008046239977812631,0.49999999999999933,0.016092479955625284,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.014857241630844854,0.043333333333333335,0.34285942225026583
60000,0.32619148409572535,0.6833333333333337,0.4773533913595978,0.19997029790608253,0.2733333333333331,0.7315986508759124,0.23715754571354042,0.5866666666666664,0.40424581655717134,0.05470277766824491,0.08,0.6837847208530614,0.11363559336117532,0.3933333333333329,0.2889040509182426,0.07020528920294761,0.2733333333333331,0.2568486190351744,0.01524173271996447,0.49999999999999933,0.03048346543992898,0.057961351447736224,0.3899999999999995,0.1486188498659905,0.0,0.1666666666666666,0.0,0.10119128821278005,0.333333333333333,0.30357386463834046,0.0015924826186902179,0.006666666666666667,0.23887239280353267,0.0434512675947,0.6500000000000002,0.06684810399184613,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70000,0.5599288882900806,1.0100000000000022,0.5543850379109696,0.3009245186200863,0.41999999999999954,0.7164869490954443,0.15390084017546088,0.33666666666666634,0.4571312084419635,0.18091677738652476,0.333333333333333,0.5427503321595748,0.07895035399528136,0.2166666666666665,0.36438624920899115,0.2562265130010422,0.4299999999999995,0.5958756116303314,0.085253835008052,0.2599999999999998,0.3278993654155849,0.022158089457285382,0.30666666666666637,0.07225463953462631,0.023661464426038597,0.11,0.21510422205489632,0.03659669264319354,0.11333333333333334,0.3229119939105312,0.0,0.0,0.0,0.0827851258235153,0.6366666666666668,0.13002899344007635,0.0,0.0,0.0,0,0.0,0,0.01863868194128184,0.03666666666666667,0.5083276893076866,0.0,0.0,0.0,0.0,0.0,0.0
80000,0.2646236505403369,0.6666666666666671,0.3969354758105051,0.6120592880366549,0.8666666666666683,0.7062222554269082,0.1886750696968984,0.44999999999999946,0.41927793265977475,0.1492095532028969,0.29666666666666636,0.5029535501221248,0.18976924946816748,0.44666666666666616,0.42485652866007695,0.06205213524658773,0.08333333333333334,0.7446256229590527,0.2470754045952777,0.47999999999999937,0.5147404262401625,0.04916124319971297,0.43666666666666615,0.1125829996939993,0.0,0.0,0.0,0.005310412766426193,0.01,0.5310412766426192,0.0,0.0,0.0,0.0940787700813038,0.8600000000000015,0.10939391869919027,0.0,0.0,0.0,0,0.0,0,0.09905832091981255,0.1666666666666666,0.5943499255188756,0.0,0.0,0.0,0.0,0.0,0.0
90000,0.0877853299961659,0.8333333333333348,0.1053423959953989,0.2489881894367244,0.3766666666666663,0.6610305914249327,0.5050952185699724,0.8766666666666683,0.5761542417147963,0.04413671637234612,0.07,0.6305245196049445,0.11477598243799772,0.2999999999999997,0.38258660812665946,0.12928825327078317,0.16333333333333327,0.7915607343109177,0.146701583450362,0.4699999999999994,0.31213102861779185,0.058499794775292435,0.49999999999999933,0.11699958955058502,0.023961085365810812,0.08333333333333334,0.2875330243897297,0.06550011169831631,0.1666666666666666,0.393000670189898,0.0,0.0,0.0,0.17733473425544546,1.0000000000000024,0.17733473425544502,0.0,0.0,0.0,0,0.0,0,0.019369301163332298,0.1666666666666666,0.11621580697999383,0.0,0.0,0.0,0.0,0.0,0.0
100000,0.0,0.8333333333333348,0.0,0.07924664538621634,0.29666666666666636,0.26712352377376325,0.23035777251883655,0.6266666666666667,0.36759219018963274,0.3169210590846839,0.42333333333333284,0.7486324230346872,0.12037094129039135,0.1933333333333332,0.622608317019266,0.0,0.0,0.0,0.13172820515828698,0.36333333333333295,0.3625546930962031,0.04470595910163926,0.35666666666666624,0.12534381056534388,0.048067367868415554,0.1666666666666666,0.2884042072104934,0.09751025560963403,0.25666666666666643,0.37991008679078225,0.0,0.0,0.0,0.2059393234864815,1.0133333333333356,0.20322959554586945,0.0,0.0,0.0,0,0.0,0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
