Time,E1_e,E2_e,E3_e,E4_e,E5_e,E6_e,E7_e,off_R1_e,off_R2_e,off_R3_e,off_R4_e,on_R1_e,on_R2_e,on_R3_e,on_R4_e,on_R5_e,on_R6_e
10000,7.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,4.0,0.0,0.0,10.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
30000,3.0,0.0,0.0,10.0,0.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0
40000,2.25,0.0,0.0,8.75,0.0,8.75,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0
50000,3.0,0.0,0.0,7.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,1.2,0.0,0.0
60000,5.0,0.0,0.0,5.833333333333333,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0
70000,6.0,0.0,0.0,4.333333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.8333333333333334
80000,7.0,0.0,0.0,3.5,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.5,0.0,0.8333333333333334
90000,8.166666666666666,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.5,0.0,0.8333333333333334
100000,10.333333333333334,0.0,0.0,4.333333333333333,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.5,0.0,0.8333333333333334
110000,9.333333333333334,0.0,0.0,5.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.8333333333333334
120000,6.833333333333333,0.0,0.0,8.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.8333333333333334
130000,4.666666666666667,0.0,0.0,8.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0
140000,4.833333333333333,0.0,0.0,7.166666666666667,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.0,0.0,0.0
150000,6.166666666666667,0.0,0.0,5.166666666666667,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.1666666666666667,0.0,0.0
160000,5.666666666666667,0.0,0.0,4.0,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333
170000,8.166666666666666,0.0,0.0,4.5,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,1.5,0.0,0.6666666666666666
180000,9.333333333333334,0.0,0.0,3.6666666666666665,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.5,0.0,0.6666666666666666
190000,11.666666666666666,0.0,0.0,5.333333333333333,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.6666666666666666
200000,10.5,0.0,0.0,6.666666666666667,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.6666666666666666
210000,7.833333333333333,0.0,0.0,7.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
220000,6.166666666666667,0.0,0.0,8.333333333333334,0.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333
230000,4.5,0.0,0.0,6.666666666666667,0.0,7.166666666666667,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.8333333333333334,0.0,0.0
240000,5.666666666666667,0.0,0.0,5.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,2.0,0.0,0.3333333333333333
250000,5.166666666666667,0.0,0.0,3.3333333333333335,0.0,5.5,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,2.1666666666666665,0.0,1.0
